,date,over_start_bowler_balls_bowled,over_start_bowler_wickets_taken,over_start_bowler_runs_given,over_start_batsman_on_strike_fours,over_start_batsman_on_strike_sixers,over_start_batsman_off_strike_balls_faced,over_start_batsman_on_strike_balls_faced,over_start_batsman_offstrike_runs,over_start_batsman_onstrike_runs,innings,over_start_run_rate,over_start_total_score,match_num,over_start_total_wickets_fallen,over,y_is_wicket_fallen
798,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-1.0556172069842638,-1.1120650382102246,-0.8835772600866117,-0.9386684006927876,-0.973125765092397,-2.71044071184682,-1.4587559201660172,1456,-1.172571343273122,-1.6291173478636343,0
799,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-0.8851937854574133,-0.7823391943802797,-0.6559713895638137,-0.7683237748826854,-0.973125765092397,-0.023289691103360606,-1.3151096816410062,1456,-1.172571343273122,-1.452929743820782,1
800,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.28325143195178215,-0.7620527266989631,-0.5046630747261387,-1.0556172069842638,-0.45261335055033486,-0.8835772600866117,-0.7115422329459847,-0.973125765092397,-1.1749258428505573,-1.2945887904231475,1456,-0.7017553891366148,-1.2767421397779297,0
801,2022-01-29,-0.3143287101923076,0.9306120831408653,-0.915436627497051,-0.23652404873449132,-0.5046630747261387,-0.8851937854574133,-0.12288750672038999,-0.8835772600866117,-0.4276345232624812,-0.973125765092397,-1.0469662705621618,-1.1919843343338539,1456,-0.7017553891366148,-1.1005545357350772,0
802,2022-01-29,0.5696827881048203,-0.5543637387278991,0.24356956433594198,-0.7620527266989631,-0.5046630747261387,0.4781935867573892,-0.9472021162952522,-0.2576611161489172,-0.9386684006927876,-0.973125765092397,-1.2708955221628238,-1.1509425518981364,1456,-0.7017553891366148,-0.924366931692225,0
803,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,-0.5046630747261387,0.8190404298110898,-0.7823391943802797,0.42515649541947687,-0.654760691009284,-0.973125765092397,-0.25361692145279985,-0.8020874011945385,1456,-0.7017553891366148,-0.7481793276493726,0
804,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,-0.5046630747261387,1.1598872728647904,-0.6174762724653072,1.0510726393571714,-0.5411976071358826,-0.973125765092397,0.1686496675211722,-0.5353158153623754,1456,-0.7017553891366148,-0.5719917236065202,0
805,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,1.3400619851589242,1.417233495865285,-0.2035000993500121,1.1960158685993894,-0.08695671325681867,1.2758117348385403,-0.973125765092397,0.41542884295041155,-0.28906512074807084,1456,-0.7017553891366148,-0.39580411956366784,0
806,2022-01-29,-0.3143287101923076,-0.5543637387278991,0.24356956433594198,-0.23652404873449132,0.4562852105695732,1.6711575374453413,-0.12288750672038999,1.6200873156641664,0.02661781223112453,-0.973125765092397,0.4085738658018382,-0.1248979910052012,1456,-0.7017553891366148,-0.21961651552081546,0
807,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,1.417233495865285,1.8415809589721917,0.20683833710955485,1.9614961214483635,0.48087014772473025,-0.973125765092397,0.7018145526319722,0.1829153772626794,1456,-0.7017553891366148,-0.0434289114779631,0
808,2022-01-29,-0.3143287101923076,-0.5543637387278991,0.3489337635934868,1.8655906631233958,2.378181781160997,0.4781935867573892,2.0203304781742513,0.6527623659422749,1.957190238078949,-0.973125765092397,0.5141405130453314,0.26499894213411423,1456,-0.7017553891366148,0.13275869256488926,0
809,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.5993440297244166,1.8655906631233958,2.378181781160997,0.904252140574515,2.26762486104671,0.994171171726472,2.0139717800156496,-0.973125765092397,0.5350793523424978,0.4496869630948426,1456,-0.7017553891366148,0.30894629660774164,1
810,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.1778872326942373,-0.7620527266989631,-0.5046630747261387,0.9894638513379401,-0.9472021162952522,1.0510726393571714,-0.8251053168193861,-0.973125765092397,0.360589026145705,0.5112496367484187,1456,-0.23093943500010786,0.485133900650594,1
811,2022-01-29,0.5696827881048203,0.9306120831408653,-0.28325143195178215,-0.7620527266989631,-0.5046630747261387,-0.5443469424037127,-1.0296335772527383,-0.4852669866717152,-0.8818868587560869,-0.973125765092397,0.3310598940200939,0.6548958752734296,1456,0.23987651913639918,0.6613215046934463,0
812,2022-01-29,0.7170180378210084,0.9306120831408653,0.5596621621085764,-0.7620527266989631,-0.5046630747261387,-0.2035000993500121,-0.7823391943802797,-0.3714640514103162,-0.7115422329459847,-0.973125765092397,0.2783293011305849,0.7780212225805819,1456,0.23987651913639918,0.8375091087362987,0
813,2022-01-29,1.6010295361181364,0.9306120831408653,0.3489337635934868,-0.7620527266989631,-0.5046630747261387,-0.03307667782316178,-0.45261335055033486,0.026846222004580342,-0.654760691009284,-0.973125765092397,0.30940519730712235,0.9627092435413103,1456,0.23987651913639918,1.0136967127791512,0
814,2022-01-29,1.4536942864019484,-0.5543637387278991,2.034760951714204,-0.7620527266989631,0.4562852105695732,0.13734674370368855,-0.12288750672038999,0.14064915726597935,-0.1437268135789776,-0.973125765092397,0.3845814459737716,1.1884390469377561,1456,0.23987651913639918,1.1898843168220035,0
815,2022-01-29,0.5696827881048203,0.9306120831408653,-0.7047082289819614,-0.23652404873449132,0.4562852105695732,0.2225584544671137,0.3717012590245273,0.026846222004580342,0.19696243804122668,-0.973125765092397,0.31542682404865974,1.2910435030270495,1456,0.23987651913639918,1.3660719208648557,0
816,2022-01-29,0.8643532875371963,-0.5543637387278991,1.2972115569113902,-0.7620527266989631,0.4562852105695732,0.9894638513379401,0.12440687615206865,1.8476931861869645,-0.03016372970557618,-0.973125765092397,0.7444677433947706,1.8656284571270934,1456,0.23987651913639918,1.5422595249077082,1
817,2022-01-29,1.4536942864019484,0.9306120831408653,2.2454893502292936,-0.23652404873449132,6.221974922343844,-1.0556172069842638,1.5257417124293342,-0.8835772600866117,2.6385687413193577,-0.973125765092397,0.9263050306945864,2.23500449904855,1456,0.7106924732729062,1.7184471289505605,1
818,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-1.0556172069842638,-1.1120650382102246,-0.8835772600866117,-0.9386684006927876,1.0276164046535667,-2.71044071184682,-1.4587559201660172,1456,-1.172571343273122,-1.6291173478636343,0
819,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-0.6295586531671379,-1.0296335772527383,-0.5990699219331141,-0.8818868587560869,1.0276164046535667,-0.40716840835242624,-1.3356305728588649,1456,-1.172571343273122,-1.452929743820782,0
820,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.38861563120932696,-0.23652404873449132,-0.5046630747261387,-0.6295586531671379,-0.535044811507821,-0.42836551904101566,-0.5979791490725833,1.0276164046535667,-0.023289691103360606,-1.1714634431159952,1456,-1.172571343273122,-1.2767421397779297,0
821,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.1778872326942373,-0.23652404873449132,-0.5046630747261387,-0.3739235208768624,-0.28775042863536243,-0.14385818088751817,-0.4844160651991819,1.0276164046535667,-0.023289691103360606,-1.0278172045909844,1456,-1.172571343273122,-1.1005545357350772,0
822,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,1.417233495865285,-0.11828838858658694,-0.040456045762903785,-0.3714640514103162,0.3105255219146281,1.0276164046535667,0.2646193468334386,-0.8226082924123972,1456,-1.172571343273122,-0.924366931692225,0
823,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,-0.5046630747261387,0.5634052975208144,-0.20531896767787622,1.2786785098799696,-0.4276345232624812,1.0276164046535667,0.898019230294397,-0.4942740329266579,1456,-1.172571343273122,-0.7481793276493726,0
824,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,0.8145333071944523,-0.5046630747261387,0.6486170082842395,0.20683833710955485,1.2786785098799696,0.08339935416782525,1.0276164046535667,0.8724273156831664,-0.30958601196592955,1456,-1.172571343273122,-0.5719917236065202,0
825,2022-01-29,0.5696827881048203,-0.5543637387278991,0.8757547598812109,1.3400619851589242,-0.5046630747261387,0.8190404298110898,0.5365641809394998,1.3924814451413685,0.36730706385132883,1.0276164046535667,0.7444677433947706,-0.16593977344091862,1456,-1.172571343273122,-0.39580411956366784,1
826,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.28325143195178215,1.3400619851589242,-0.5046630747261387,-0.714770363930563,0.618995641896986,-0.7697743248252127,0.42408860578802954,1.0276164046535667,0.4565587054579714,-0.10437709978734248,1456,-0.7017553891366148,-0.21961651552081546,0
827,2022-01-29,1.4536942864019484,0.9306120831408653,1.1918473576538453,1.3400619851589242,-0.5046630747261387,-0.6295586531671379,1.031152946684417,-0.7128728571945132,0.537651689661431,1.0276164046535667,0.2326294538573095,-0.04281442613376637,1456,-0.7017553891366148,-0.0434289114779631,1
828,2022-01-29,0.5696827881048203,-0.5543637387278991,0.032841165820852336,-0.7620527266989631,-0.5046630747261387,-0.4591352316402876,-0.7823391943802797,-0.5990699219331141,-0.7115422329459847,1.0276164046535667,0.20703753924607862,0.10083181239124459,1456,-0.23093943500010786,0.13275869256488926,1
829,2022-01-29,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-0.8851937854574133,-0.45261335055033486,-0.8835772600866117,-0.5979791490725833,1.0276164046535667,0.011608374135998094,0.141873594826962,1456,0.23987651913639918,0.30894629660774164,0
830,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.07252303343669249,-0.7620527266989631,-0.5046630747261387,-0.5443469424037127,-0.28775042863536243,-0.8266757924559122,-0.4844160651991819,1.0276164046535667,-0.11925937041562701,0.2034362684805381,1456,0.23987651913639918,0.485133900650594,0
831,2022-01-29,-0.3143287101923076,-0.5543637387278991,-0.7047082289819614,-0.7620527266989631,-0.5046630747261387,-0.2887118101134373,-0.040456045762903785,-0.7697743248252127,-0.3708529813257805,1.0276164046535667,-0.22999361559875958,0.26499894213411423,1456,0.23987651913639918,0.6613215046934463,1
832,2022-01-29,1.4536942864019484,0.9306120831408653,0.24356956433594198,-0.7620527266989631,-0.5046630747261387,-0.8851937854574133,-0.28775042863536243,-0.8266757924559122,-0.7683237748826854,1.0276164046535667,0.113809850716466,0.6548958752734296,1456,0.7106924732729062,0.8375091087362987,0
833,2022-01-29,-0.3143287101923076,-0.5543637387278991,0.6650263613661213,-0.7620527266989631,1.417233495865285,-0.7999820746939882,0.20683833710955485,-0.7697743248252127,0.02661781223112453,1.0276164046535667,0.3349971115344745,0.983230134759169,1456,0.7106924732729062,1.0136967127791512,0
834,2022-01-29,0.5696827881048203,-0.5543637387278991,0.24356956433594198,-0.23652404873449132,2.378181781160997,-0.6295586531671379,0.618995641896986,-0.7128728571945132,0.7079963154715331,1.0276164046535667,0.480551125286038,1.2705226118091908,1456,0.7106924732729062,1.1898843168220035,0
835,2022-01-29,0.5696827881048203,-0.5543637387278991,0.3489337635934868,-0.23652404873449132,2.378181781160997,-0.3739235208768624,0.8662900247694446,-0.4852669866717152,0.8783409412816352,1.0276164046535667,0.4509134303397955,1.4141688503342018,1456,0.7106924732729062,1.3660719208648557,1
836,2022-01-29,1.4536942864019484,-0.5543637387278991,0.9811189591387557,-0.7620527266989631,-0.5046630747261387,-0.7999820746939882,-0.37018188959284865,-0.8835772600866117,-0.4844160651991819,1.0276164046535667,0.3819156217190436,1.5167733064234954,1456,1.1815084274094132,1.5422595249077082,0
837,2022-01-29,1.4536942864019484,0.9306120831408653,0.8757547598812109,-0.7620527266989631,-0.5046630747261387,0.2225584544671137,-0.7823391943802797,0.08374768963527984,-0.8818868587560869,1.0276164046535667,0.44140559827895615,1.742503109819941,1456,1.1815084274094132,1.7184471289505605,0
838,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-1.0556172069842638,-1.1120650382102246,-0.8835772600866117,-0.9386684006927876,-0.973125765092397,-2.71044071184682,-1.4587559201660172,1457,-1.172571343273122,-1.6291173478636343,0
839,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-0.9704054962208385,-0.6999077334227934,-0.8835772600866117,-0.8251053168193861,-0.973125765092397,-1.558804560099623,-1.397193246512441,1457,-1.172571343273122,-1.452929743820782,0
840,2022-01-30,-0.3143287101923076,-0.5543637387278991,-0.7047082289819614,-0.7620527266989631,0.4562852105695732,-0.6295586531671379,-0.535044811507821,-0.20075964851821768,-0.4276345232624812,-0.973125765092397,1.512225177892902,-1.0072963133731256,1457,-1.172571343273122,-1.2767421397779297,0
841,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,0.4562852105695732,-0.4591352316402876,-0.20531896767787622,-0.08695671325681867,-0.03016372970557618,-0.973125765092397,1.2563060317805959,-0.8226082924123972,1457,-1.172571343273122,-1.1005545357350772,0
842,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,0.4562852105695732,0.30777016523053885,-0.45261335055033486,0.08374768963527984,-0.1437268135789776,-0.973125765092397,0.4565587054579714,-0.7815665099766799,1457,-1.172571343273122,-0.924366931692225,0
843,2022-01-30,-0.3143287101923076,-0.5543637387278991,-0.8100724282395062,-0.23652404873449132,0.4562852105695732,0.052135032940263386,0.28926979806704106,0.6527623659422749,0.08339935416782525,-0.973125765092397,0.898019230294397,-0.4942740329266579,1457,-1.172571343273122,-0.7481793276493726,0
844,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,1.417233495865285,0.392981875993964,0.4541327199820135,0.8803682364650729,0.48087014772473025,-0.973125765092397,1.0003868883554403,-0.2685442295302121,1457,-1.172571343273122,-0.5719917236065202,1
845,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,1.417233495865285,-0.9704054962208385,0.7014271028544722,-0.8835772600866117,0.5944332315981317,-0.973125765092397,0.5799482929806516,-0.22750244709449474,1457,-0.7017553891366148,-0.39580411956366784,1
846,2022-01-30,-0.3143287101923076,0.9306120831408653,-0.8100724282395062,-0.7620527266989631,-0.5046630747261387,0.904252140574515,-0.9472021162952522,0.7096638335729744,-0.8818868587560869,-0.973125765092397,0.600513224426371,-0.04281442613376637,1457,-0.23093943500010786,-0.21961651552081546,0
847,2022-01-30,0.5696827881048203,-0.5543637387278991,0.3489337635934868,-0.7620527266989631,0.4562852105695732,1.1598872728647904,-0.6999077334227934,0.7665653012036738,-0.4276345232624812,-0.973125765092397,0.6165081711063748,0.141873594826962,1457,-0.23093943500010786,-0.0434289114779631,0
848,2022-01-30,-0.16699346047611963,0.9306120831408653,-0.07252303343669249,-0.7620527266989631,0.4562852105695732,1.5859458266819162,-0.535044811507821,1.0510726393571714,-0.3140714393890797,-0.973125765092397,0.5909162564951442,0.30604072456983167,1457,-0.23093943500010786,0.13275869256488926,1
849,2022-01-30,0.5696827881048203,0.9306120831408653,0.13820536507839717,-0.7620527266989631,0.4562852105695732,-0.9704054962208385,-0.20531896767787622,-0.8266757924559122,-0.1437268135789776,-0.973125765092397,0.4652832218637804,0.4086451806591252,1457,0.23987651913639918,0.30894629660774164,0
850,2022-01-30,-0.3143287101923076,-0.5543637387278991,0.45429796285103163,-0.7620527266989631,-0.5046630747261387,0.13734674370368855,-0.7823391943802797,0.026846222004580342,-0.7683237748826854,-0.973125765092397,0.3285991331695759,0.49072874553056,1457,0.23987651913639918,0.485133900650594,0
851,2022-01-30,0.7170180378210084,2.41558790500963,0.45429796285103163,-0.7620527266989631,0.4562852105695732,-0.5443469424037127,0.3717012590245273,-0.5990699219331141,0.08339935416782525,-0.973125765092397,0.21294336551764947,0.5728123104019949,1457,0.23987651913639918,0.6613215046934463,0
852,2022-01-30,1.4536942864019484,0.9306120831408653,0.5596621621085764,-0.7620527266989631,0.4562852105695732,-0.3739235208768624,0.7838585638119584,-0.5421684543024147,0.19696243804122668,-0.973125765092397,0.113809850716466,0.6548958752734296,1457,0.23987651913639918,0.8375091087362987,1
853,2022-01-30,-0.3143287101923076,-0.5543637387278991,0.9811189591387557,-0.7620527266989631,-0.5046630747261387,-0.8851937854574133,-0.37018188959284865,-0.8835772600866117,-0.5411976071358826,-0.973125765092397,-0.023289691103360606,0.6959376577091471,1457,0.7106924732729062,1.0136967127791512,0
854,2022-01-30,0.5696827881048203,-0.5543637387278991,0.24356956433594198,-0.7620527266989631,-0.5046630747261387,0.052135032940263386,-0.6174762724653072,-0.2576611161489172,-0.8251053168193861,-0.973125765092397,0.0007027287247059934,0.8601047874520167,1457,0.7106924732729062,1.1898843168220035,0
855,2022-01-30,0.5696827881048203,-0.5543637387278991,0.8757547598812109,-0.23652404873449132,-0.5046630747261387,-0.2035000993500121,0.12440687615206865,-0.03005524562611916,-0.03016372970557618,-0.973125765092397,0.24768352109503142,1.2294808293734734,1457,0.7106924732729062,1.3660719208648557,0
856,2022-01-30,1.4536942864019484,-0.5543637387278991,2.1401251509717487,-0.23652404873449132,-0.5046630747261387,0.13734674370368855,0.28926979806704106,0.7096638335729744,0.08339935416782525,-0.973125765092397,0.40324221690850337,1.537294197641354,1457,0.7106924732729062,1.5422595249077082,0
857,2022-01-30,1.4536942864019484,-0.5543637387278991,2.456217748744383,-0.23652404873449132,0.4562852105695732,0.30777016523053885,0.7014271028544722,0.7096638335729744,0.8215593993449345,-0.973125765092397,0.522222170412208,1.824586674691376,1457,0.7106924732729062,1.7184471289505605,0
858,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-1.0556172069842638,-1.1120650382102246,-0.8835772600866117,-0.9386684006927876,1.0276164046535667,-2.71044071184682,-1.4587559201660172,1457,-1.172571343273122,-1.6291173478636343,1
859,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,-0.9704054962208385,-1.1120650382102246,-0.7697743248252127,-0.9386684006927876,1.0276164046535667,1.1283464606438363,-1.25354700798743,1457,-0.7017553891366148,-1.452929743820782,0
860,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.23652404873449132,-0.5046630747261387,-0.6295586531671379,-0.9472021162952522,-0.08695671325681867,-0.654760691009284,1.0276164046535667,2.4719219710155658,-0.9046918572838321,1457,-0.7017553891366148,-1.2767421397779297,0
861,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,0.2890046292299805,-0.5046630747261387,-0.6295586531671379,-0.45261335055033486,-0.08695671325681867,-0.3708529813257805,1.0276164046535667,1.3842656067561423,-0.8020874011945385,1457,-0.7017553891366148,-1.1005545357350772,1
862,2022-01-30,-0.3143287101923076,-0.5543637387278991,-0.49397983046687177,-0.7620527266989631,-0.5046630747261387,-0.6295586531671379,-0.9472021162952522,-0.08695671325681867,-0.8818868587560869,1.0276164046535667,1.2243161399561027,-0.6173993802338101,1457,-0.23093943500010786,-0.924366931692225,0
863,2022-01-30,-0.019658210759931627,0.9306120831408653,-0.07252303343669249,-0.7620527266989631,-0.5046630747261387,-0.2035000993500121,-0.864770655337766,0.48205796305017634,-0.8818868587560869,1.0276164046535667,1.2818979475434626,-0.39166957683736436,1457,-0.23093943500010786,-0.7481793276493726,0
864,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,0.8145333071944523,0.4562852105695732,-0.5443469424037127,-0.040456045762903785,-0.7697743248252127,0.5944332315981317,1.0276164046535667,0.8724273156831664,-0.30958601196592955,1457,-0.23093943500010786,-0.5719917236065202,0
865,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,0.2225584544671137,-0.28775042863536243,0.9372697040957725,-0.7683237748826854,1.0276164046535667,0.6896279265900641,-0.1864606646587773,1457,-0.23093943500010786,-0.39580411956366784,0
866,2022-01-30,-0.3143287101923076,-0.5543637387278991,-0.38861563120932696,1.3400619851589242,0.4562852105695732,0.2225584544671137,0.28926979806704106,-0.4852669866717152,0.9919040251550366,1.0276164046535667,0.600513224426371,-0.04281442613376637,1457,-0.23093943500010786,-0.21961651552081546,0
867,2022-01-30,0.8643532875371963,0.9306120831408653,0.3489337635934868,1.3400619851589242,0.4562852105695732,0.5634052975208144,0.618995641896986,-0.2576611161489172,1.1622486509651389,1.0276164046535667,0.6165081711063748,0.141873594826962,1457,-0.23093943500010786,-0.0434289114779631,0
868,2022-01-30,-0.3143287101923076,-0.5543637387278991,0.7703905606236661,-0.7620527266989631,-0.5046630747261387,1.0746755621013653,0.618995641896986,1.5062843804027675,-0.1437268135789776,1.0276164046535667,0.5909162564951442,0.30604072456983167,1457,-0.23093943500010786,0.13275869256488926,1
869,2022-01-30,-0.3143287101923076,0.9306120831408653,0.032841165820852336,1.8655906631233958,0.4562852105695732,-0.7999820746939882,1.1135844076419033,-0.5421684543024147,1.5597194445220437,1.0276164046535667,0.5699774171979778,0.4702078543127013,1457,0.23987651913639918,0.30894629660774164,1
870,2022-01-30,-1.1983402084894357,-0.5543637387278991,-1.0208008267545958,-0.7620527266989631,-0.5046630747261387,1.5859458266819162,-1.0296335772527383,2.246003459601861,-0.8818868587560869,1.0276164046535667,0.6804879570586336,0.7164585489270058,1457,0.7106924732729062,0.485133900650594,0
